time, pr1, pr2, pr3, pr4, pr5,TRUE LABEL
76.70905614,439,865,635,560,312,1
76.73355103,438,860,628,538,309,1
76.75408816,437,855,622,515,305,1
76.77460718,439,851,617,501,307,1
76.79909611,437,849,612,490,302,2
76.81965208,438,847,610,486,302,2
76.84014916,440,845,609,487,305,2
76.86462402,439,844,607,483,301,2
76.88518,439,843,605,480,303,2
76.90564704,440,842,604,477,302,2
76.93016505,440,842,602,475,302,2
76.95067811,441,840,602,472,304,2
76.97120714,440,838,601,470,300,2
76.995713,441,839,601,466,302,2
77.01623917,440,839,601,464,302,2
77.03673697,439,838,601,462,299,2
77.06123209,441,838,602,462,303,2
77.08176208,440,838,602,462,300,2
77.10225916,439,838,601,462,299,2
77.12676001,441,837,602,462,302,2
77.14728808,438,837,602,463,298,2
77.16781402,440,838,602,465,301,2
77.19230914,440,838,602,466,301,2
77.21274805,438,838,603,464,299,2
77.23334908,440,838,603,464,302,2
77.25783014,438,838,602,463,299,2
77.2783742,439,837,603,465,299,2
77.29886007,440,838,603,465,302,2
77.32338309,439,838,602,465,299,2
77.34387112,440,837,602,466,300,2
77.36446214,439,838,603,468,299,2
77.38887906,438,838,602,467,298,2
77.40942597,440,838,603,470,301,2
77.42994714,438,838,603,471,298,2
77.45440602,438,839,603,470,298,2
77.47494912,439,838,605,474,300,2
77.49544501,438,838,605,474,298,2
77.51993012,439,840,605,474,299,2
77.54047298,438,839,606,477,298,2
77.56098604,439,839,606,477,298,2
77.58548212,439,840,606,477,300,2
77.60602403,437,840,607,478,296,2
77.62651515,438,840,607,479,299,2
77.65103197,438,839,607,477,300,2
77.67157197,436,840,607,479,296,2
77.69206715,438,838,608,480,300,2
77.71654701,437,839,608,478,298,2
77.7371161,437,840,607,478,297,2
77.75759006,439,840,608,480,301,2
77.78207803,436,840,607,479,297,2
77.80262017,438,840,608,479,298,2
77.82313919,437,840,607,479,299,2
77.84763098,436,840,607,478,296,2
77.86816597,438,840,607,478,299,2
77.88866115,437,840,607,478,297,2
77.91315818,437,840,607,479,297,2
77.93368816,438,840,608,477,299,2
77.95419097,437,840,607,479,296,2
77.97868705,438,841,608,480,298,2
77.99921417,436,840,608,480,298,2
78.01972318,436,840,608,480,296,2
78.04421902,439,840,608,478,300,2
78.06477213,436,839,607,479,296,2
78.08526707,436,839,607,478,297,2
78.109761,437,839,608,477,300,2
78.130301,435,838,607,477,295,2
78.15083003,437,838,607,476,298,2
78.1752851,435,838,607,474,297,2
78.19582105,436,838,608,474,296,2
78.21621919,437,838,608,473,298,2
78.24082303,435,838,608,469,296,2
78.261307,437,838,609,468,298,2
78.28188705,437,837,608,462,297,2
78.30639005,434,837,607,454,294,2
78.32690215,437,836,607,452,298,2
78.3474021,436,835,607,450,296,2
78.37190199,436,835,606,444,295,2
78.39243817,437,834,607,444,298,2
78.4129231,436,833,606,444,295,2
78.43739009,436,834,606,442,296,2
78.45795107,436,833,606,444,297,2
78.47839403,434,833,605,443,294,2
78.50285316,437,833,606,442,297,2
78.52344918,435,833,605,441,295,2
78.54399705,436,832,605,445,295,2
78.56846499,436,832,605,441,298,2
78.58902717,435,832,605,441,294,2
78.60951805,436,832,604,442,297,2
78.63401198,436,832,604,439,296,2
78.6545682,435,831,604,439,294,2
78.67504716,437,832,605,441,297,2
78.69958019,435,832,604,440,294,2
78.72008109,436,832,605,439,294,2
78.7405951,437,832,605,442,297,2
78.76514816,435,832,604,441,293,2
78.78563118,436,833,605,442,296,2
78.80612707,436,833,605,443,296,2
78.83065701,436,833,605,444,295,2
78.85116696,436,833,606,444,298,2
78.87166309,435,832,606,445,294,2
78.89618206,436,833,606,446,296,2
78.91667914,436,833,606,444,297,2
78.93720317,434,833,606,445,294,2
78.96165013,437,833,606,447,297,2
78.982126,435,833,607,446,296,2
79.00268412,434,833,606,445,294,2
79.02723503,437,833,606,446,297,2
79.04775214,435,834,606,443,294,2
79.06824112,436,834,607,445,295,2
79.09276915,437,834,607,449,297,2
79.1132381,435,834,608,447,294,2
79.13375807,437,835,608,450,298,2
79.15828705,436,834,608,452,296,2
79.17881513,435,835,609,453,296,2
79.19930696,436,835,610,453,299,2
79.22387314,435,835,609,455,294,2
79.24435711,435,835,609,455,297,2
79.264853,435,835,609,455,297,2
79.28943205,434,835,609,454,294,2
79.3098681,436,835,610,456,298,2
79.33037901,434,836,609,456,295,2
79.35490799,435,834,609,454,295,2
79.37545419,436,836,610,456,298,2
79.3959341,433,836,610,456,293,2
79.42045903,436,836,610,456,296,2
79.440974,436,836,611,458,297,2
79.46145797,435,836,610,457,294,2
79.48596716,436,835,610,457,298,2
79.50646615,434,836,610,456,295,2
79.52696204,435,835,610,457,296,2
79.55148506,436,835,609,458,297,2
79.57199001,434,835,609,456,295,2
79.59246612,436,835,609,456,298,2
79.61704612,435,835,608,456,296,2
79.63753414,434,834,607,454,294,2
79.65804219,436,835,608,456,298,2
79.68259215,435,835,609,456,295,2
79.70306897,436,835,608,456,295,2
79.72356606,436,835,609,458,298,2
79.74807501,434,836,610,459,294,2
79.76858997,436,837,610,460,297,2
79.78911209,435,837,611,462,296,2
79.81362414,434,837,613,464,296,2
79.83414412,436,837,613,464,299,2
79.854635,434,837,613,463,296,2
79.87917304,435,837,613,465,297,2
79.89966917,435,838,613,464,298,2
79.92016315,435,839,613,464,295,2
79.94468999,436,838,612,464,299,2
79.96521401,434,837,613,464,297,2
79.98569012,435,837,613,463,296,2
80.010216,436,838,614,465,299,2
80.03074312,434,838,614,466,295,2
80.05124211,435,838,613,465,297,2
80.07576919,435,837,614,465,297,2
80.09627819,434,838,614,467,295,2
80.11676502,436,838,615,466,299,2
80.14129901,433,837,615,465,296,2
80.16179419,435,837,616,467,296,2
80.18229413,434,837,614,466,298,2
80.20680308,433,837,614,464,295,2
80.22732496,435,837,614,466,298,2
80.24783301,434,836,614,465,297,2
80.27242017,433,837,614,465,295,2
80.2928741,435,837,615,465,299,2
80.313375,434,837,615,466,296,2
80.33789802,435,837,615,463,295,2
80.35844302,435,837,616,467,298,2
80.37889814,433,837,615,467,295,2
80.40342307,436,838,616,467,297,2
80.42392302,433,838,616,470,296,2
80.44447207,433,838,616,471,295,2
80.46895218,434,838,616,471,298,2
80.48947001,432,838,617,472,295,2
80.50996614,434,838,617,475,296,2
80.53450513,434,838,616,473,298,2
80.55499601,433,839,616,474,295,2
80.57549,434,839,617,476,298,2
80.60003018,433,839,616,475,296,2
80.62052417,433,839,617,474,296,2
80.64101601,436,839,618,477,298,2
80.66555214,433,839,617,476,294,2
80.6860292,434,840,617,475,296,2
80.7065661,434,841,618,478,297,2
80.73109603,433,840,618,479,294,2
80.75160408,434,841,619,480,298,2
80.77610517,433,840,620,485,296,2
80.79662108,432,843,621,494,297,2
80.81715202,434,847,623,505,299,1
80.84163117,432,849,626,515,297,1
80.86215019,434,851,628,528,302,1
80.88264799,434,853,629,536,300,1
80.90715599,432,854,629,542,298,1
80.92769599,434,855,630,547,302,1
80.94817805,432,855,630,546,299,1
80.97271013,433,856,630,550,298,1
80.9932301,433,858,632,560,300,1
81.01373219,432,860,634,569,298,1
81.03824019,434,864,638,578,301,1
81.05874801,433,867,639,587,303,0
81.07926011,433,869,642,592,303,0
81.1037581,435,872,645,596,308,0
81.12425113,434,874,645,598,305,0
81.14479899,435,876,646,597,308,0
81.16931105,436,877,647,596,310,0
81.18983197,434,877,647,595,307,0
81.21027112,437,878,647,595,311,0
81.23477697,435,878,648,593,310,0
81.25536013,435,879,648,595,309,0
81.27585316,438,879,649,597,313,0
81.3003931,436,879,648,599,310,0
81.32087708,437,878,649,601,312,0
81.34146714,439,880,650,603,314,0
81.36591411,436,881,649,605,310,0
81.38643813,438,880,650,607,314,0
82.2806499,437,881,650,608,313,0
82.28129578,437,881,650,608,313,0
82.28174281,438,882,651,611,315,0
82.28217292,436,881,650,609,312,0
82.28259897,438,881,650,610,314,0
82.28305387,437,881,651,610,315,0
82.28348279,436,881,650,610,312,0
82.28390884,438,881,651,610,317,0
82.28433275,437,881,651,610,313,0
82.28475976,436,881,649,609,313,0
82.28518295,438,881,651,609,316,0
82.28536177,437,881,651,609,313,0
82.28543687,438,881,651,609,315,0
82.28551388,438,882,651,611,315,0
82.28558874,437,880,651,611,313,0
82.28566575,439,881,651,611,316,0
82.28574085,437,881,652,610,313,0
82.28581691,438,881,652,610,315,0
82.28589296,439,881,652,612,317,0
82.2859838,436,881,652,610,313,0
82.28605986,437,881,652,612,316,0
82.28613591,438,881,652,612,315,0
82.28621078,436,881,651,611,313,0
82.28628683,439,881,652,612,317,0
82.28636289,437,882,652,612,314,0
82.28643775,438,880,652,611,315,0
82.28651381,438,881,653,613,318,0
82.28658986,437,881,652,612,314,0
82.28666496,438,881,652,612,317,0
82.28673983,437,881,652,612,316,0
82.28681588,438,881,652,612,314,0
82.28689194,438,881,651,612,316,0
82.28696775,437,881,652,612,313,0
82.28704786,438,881,652,613,315,0
82.28712487,438,881,652,613,316,0
82.28720093,437,881,652,612,313,0
82.28727674,438,881,652,614,317,0
82.2873528,438,881,653,614,315,0
82.28742886,438,881,652,614,314,0
82.28750587,439,881,653,616,318,0
82.28758192,438,881,653,615,315,0
82.28976989,437,881,652,615,316,0
82.31021476,438,880,652,616,316,0
82.33480096,437,880,652,614,314,0
82.35538578,438,880,652,615,316,0
82.37589288,437,880,652,615,315,0
82.40036178,438,881,651,613,315,0
82.42088985,438,879,652,614,316,0
82.44140887,437,880,651,613,313,0
82.46591592,439,880,652,613,316,0
82.4864428,438,880,652,612,316,0
82.5069418,438,880,652,612,313,0
82.53144789,440,881,652,612,318,0
82.55196786,438,880,653,611,315,0
82.57245278,437,879,652,608,315,0
82.59697795,437,876,651,599,315,0
82.61748481,434,870,648,578,308,1
82.63801575,435,864,643,552,308,1
82.6624999,433,858,638,526,305,1
82.68306875,432,851,633,502,300,1
82.70354676,433,847,626,482,300,2
82.72804976,432,842,621,468,297,2
82.74856782,433,839,618,459,297,2
82.76906896,432,836,613,451,297,2
82.79358292,432,835,611,444,294,2
82.81411695,435,834,610,442,298,2
82.83458996,433,832,608,440,295,2
82.85910296,433,832,608,436,294,2
82.87964797,435,830,608,435,297,2
82.90012383,433,831,606,434,293,2
82.92465591,434,830,605,430,294,2
82.94517493,434,830,605,432,294,2
82.96567678,433,829,604,431,292,2
82.99015784,435,829,604,429,294,2
83.01066995,432,829,604,431,292,2
83.03114986,433,830,604,432,292,2
83.05570793,434,830,604,430,294,2
83.07621694,432,829,604,431,291,2
83.09672594,434,830,604,433,294,2
83.12125683,433,828,603,431,294,2
83.14177394,432,828,603,431,291,2
83.16228986,434,828,603,432,294,2
83.18676996,432,828,603,431,291,2
83.20730186,433,828,603,431,291,2
83.2277379,434,828,603,434,294,2
83.25237083,432,828,604,432,291,2
83.27282691,433,828,603,433,293,2
83.29336476,432,827,604,433,293,2
83.31783581,432,828,603,432,291,2
83.33837891,434,828,603,430,294,2
83.35889387,433,827,602,429,291,2
83.38338494,435,827,599,426,292,2
83.40390992,434,825,598,423,294,2
83.42445779,434,824,595,421,291,2
83.44890881,436,823,595,420,293,2
83.46943784,434,823,593,420,292,2
83.48994184,434,822,593,420,291,2
83.51443076,435,823,593,420,294,2
83.53494692,434,822,594,421,291,2
83.55546784,434,823,594,420,291,2
83.57998681,433,823,595,420,293,2
83.60050774,433,823,596,422,290,2
83.62101793,435,823,597,422,293,2
83.64551091,433,824,598,424,291,2
83.66603684,433,824,600,426,292,2
83.68653083,435,825,600,426,295,2
83.71105981,432,825,601,426,291,2
83.73155284,434,826,602,428,293,2
83.75210786,434,826,602,429,294,2
83.7765708,433,826,602,427,290,2
83.79710388,435,827,604,431,295,2
83.81763077,433,827,602,429,292,2
83.84212184,434,827,602,426,292,2
83.86262989,435,827,603,430,294,2
83.88315582,433,826,603,430,291,2
83.90763187,435,827,602,428,294,2
83.92814875,435,827,603,430,293,2
83.94867277,433,826,602,431,291,2
83.97316289,434,826,602,428,295,2
83.99369979,433,826,602,428,293,2
84.01422286,434,826,601,429,293,2
84.03871274,435,826,600,426,295,2
84.05919981,433,824,600,424,291,2
84.07974792,435,825,600,426,294,2
84.10423875,434,825,601,426,294,2
84.12473989,433,825,599,423,291,2
84.14527297,436,825,600,425,295,2
84.16976285,435,825,599,424,291,2
84.19031477,433,826,600,425,292,2
84.21083593,435,826,602,429,295,2
84.23536777,434,826,602,429,291,2
84.2558229,434,827,602,430,294,2
84.27635193,434,827,604,433,294,2
84.30084491,433,826,603,434,292,2
84.32140994,434,827,604,432,295,2
84.34186196,432,827,605,435,293,2
84.36636376,433,827,605,437,293,2
84.38687778,434,827,606,435,295,2
84.40744185,432,827,605,436,291,2
84.43191481,434,827,605,438,295,2
84.45243192,433,827,605,435,293,2
84.47296286,433,827,605,435,291,2
84.49744391,435,828,606,437,296,2
84.51796293,433,828,606,435,292,2
84.53847384,434,828,606,436,293,2
84.5629549,435,827,606,437,295,2
84.58348775,433,827,606,437,292,2
84.60400295,434,827,607,437,294,2
84.62845588,433,827,607,438,293,2
84.64900494,433,827,606,439,292,2
84.6695509,433,827,607,437,295,2
84.69404387,432,826,606,437,291,2
84.71455479,433,827,606,437,294,2
84.73511195,432,827,606,437,293,2
84.75957274,432,826,606,435,291,2
84.78008795,434,827,607,438,295,2
84.80060697,432,827,607,437,292,2
84.8250978,433,827,607,437,292,2
84.8456099,434,828,608,440,295,2
84.86615181,433,828,607,440,290,2
84.89065385,433,828,608,439,292,2
84.91114688,433,827,608,441,293,2
84.93168378,432,827,608,440,291,2
84.9561708,433,827,608,439,294,2
84.97669792,430,827,608,440,291,2
84.99720287,432,826,608,440,292,2
85.02169895,432,827,608,438,293,2
85.04220796,431,827,608,439,290,2
85.06276393,433,827,607,440,293,2
85.08722878,432,827,608,439,293,2
85.10778379,432,827,608,440,290,2
85.1282928,433,828,609,441,294,2
85.15277195,432,828,609,440,290,2
85.17331481,432,827,609,440,291,2
85.19380975,433,827,609,442,294,2
85.21837497,431,828,609,442,290,2
85.23883796,432,827,609,442,293,2
85.25935674,432,827,610,443,292,2
85.28382993,432,827,609,443,291,2
85.30437183,433,827,609,443,293,2
85.32486796,431,827,608,442,291,2
85.34938884,433,828,609,444,292,2
85.36989474,432,828,609,444,293,2
85.39045477,431,828,609,445,291,2
85.41488886,433,830,611,448,294,2
85.43544388,432,830,612,451,291,2
85.45593476,432,830,611,452,291,2
85.48042893,433,830,612,454,294,2
85.50094795,431,830,611,452,290,2
85.52148175,432,831,613,455,292,2
85.54597688,432,831,612,456,293,2
85.56653094,431,831,612,457,291,2
85.58700895,432,831,612,456,293,2
85.61150289,430,831,611,455,292,2
85.63204288,431,832,613,456,291,2
85.65253496,432,832,612,456,294,2
85.67705274,431,832,612,457,291,2
85.69757295,433,833,612,458,293,2
85.71808791,432,832,612,456,293,2
85.74259591,431,832,612,457,291,2
85.76313186,433,833,613,459,295,2
85.78361392,431,832,613,459,292,2
85.8081038,432,832,613,458,293,2
85.82865691,433,832,613,460,295,2
85.84912395,430,832,613,459,292,2
85.87363076,432,832,613,458,294,2
85.89416575,432,831,613,458,294,2
85.91464782,431,831,613,458,292,2
85.93913293,433,832,613,458,294,2
85.9597168,431,831,613,459,292,2
85.98020983,432,831,613,458,293,2
86.00469375,433,832,613,458,293,2
86.02524996,431,833,613,458,291,2
86.04573894,433,834,616,465,295,2
86.07022977,432,836,618,472,293,2
86.09077191,431,841,622,480,293,2
86.11126781,433,846,628,501,299,1
86.13575983,432,854,633,528,298,1
86.15630078,433,861,637,549,302,1
86.17682791,435,866,641,561,306,1
86.20124197,434,869,643,569,304,1
86.22182488,436,872,643,573,308,1
86.24235797,434,874,644,573,307,1
86.26683474,435,875,646,575,307,1
86.28736186,437,876,646,576,311,1
86.30786896,435,878,646,575,308,1
86.33238578,436,878,648,579,310,1
86.35291576,437,879,648,580,312,1
86.37339592,435,879,649,583,310,0
86.39790583,439,880,650,587,314,0
86.41844893,437,879,650,588,312,0
86.43896294,437,879,650,590,313,0
86.46343493,439,879,651,593,317,0
86.48397875,436,879,651,595,313,0
86.50445676,437,879,650,596,315,0
86.5289619,437,880,651,598,316,0
86.5495019,436,879,650,598,313,0
86.5699749,438,880,650,598,316,0
86.59448576,436,879,650,598,313,0
86.61507392,438,880,651,599,314,0
86.63551784,438,880,651,600,316,0
86.66000676,436,879,651,599,313,0
86.68057775,439,880,651,600,316,0
86.70107388,438,880,651,601,315,0
86.72554874,437,880,651,600,313,0
86.74610186,439,881,652,602,318,0
86.76660585,438,880,652,602,315,0
86.79110193,437,880,652,602,315,0
86.81162477,439,880,652,604,318,0
86.83214784,437,880,652,603,314,0
86.8565948,438,880,652,604,317,0
86.87717676,437,881,652,604,315,0
86.89768577,438,880,652,604,314,0
86.92214179,438,881,652,604,317,0
86.9426868,437,880,652,604,314,0
86.96318078,438,880,651,604,316,0
86.98766875,438,880,652,604,317,0
87.00819683,437,880,651,604,312,0
87.02870488,439,880,652,605,317,0
87.05319595,438,881,653,605,316,0
87.07377791,438,880,652,606,314,0
87.09427881,440,881,652,608,318,0
87.11880374,437,881,652,607,314,0
87.13930297,439,880,653,607,316,0
87.15978479,439,881,652,608,317,0
87.18433094,437,880,653,608,314,0
87.2048068,438,881,653,609,317,0
87.22531295,438,880,653,608,316,0
87.24985695,438,881,651,608,314,0
87.27038479,438,880,653,608,318,0
87.29088378,437,880,651,608,314,0
88.19046402,439,880,652,607,317,0
88.19093013,438,880,652,608,316,0
88.19136,438,880,653,608,314,0
88.19178414,440,881,652,608,318,0
88.192204,438,881,653,609,316,0
88.19262099,438,881,652,609,315,0
88.19304299,439,881,653,609,319,0
88.1935091,438,881,653,609,314,0
88.19392514,439,881,653,609,316,0
88.19433904,438,881,653,609,317,0
88.19475007,438,881,653,609,315,0
88.1951642,439,880,653,610,318,0
88.19548702,438,881,653,610,315,0
88.19555998,438,880,653,609,316,0
88.19563413,439,880,653,611,319,0
88.19570708,437,880,653,610,315,0
88.19578004,439,881,653,611,318,0
88.19585299,439,880,653,611,318,0
88.19592619,438,881,653,610,315,0
88.1960001,438,880,652,611,318,0
88.19607306,438,881,653,610,316,0
88.19614816,437,881,651,609,316,0
88.19622207,439,880,653,610,318,0
88.19629502,438,881,652,611,315,0
88.19636917,439,881,652,610,318,0
88.19644213,439,881,653,610,317,0
88.19651604,439,881,653,610,315,0
88.19659019,439,881,653,611,318,0
88.19668007,438,881,654,611,316,0
88.19675398,440,881,653,612,317,0
88.19682813,438,881,653,612,318,0
88.19690204,437,881,653,611,315,0
88.19697618,440,881,653,613,319,0
88.19705009,438,881,653,612,316,0
88.1971271,437,882,653,611,315,0
88.19720101,439,880,653,612,319,0
88.19727516,437,881,653,611,315,0
88.19734907,438,880,653,611,316,0
88.19742298,439,880,653,611,318,0
88.19749808,438,880,653,610,315,0
88.19757199,439,880,652,611,317,0
88.19833302,438,880,653,611,316,0
88.22287416,438,881,653,611,316,0
88.24336219,439,881,653,613,318,0
88.26392817,438,880,653,612,314,0
88.28849101,439,881,653,612,318,0
88.30894399,439,881,653,612,316,0
88.32943416,438,881,653,611,314,0
88.35398412,440,881,653,611,318,0
88.3745451,438,881,654,612,315,0
88.39500213,439,881,654,612,316,0
88.41953921,439,881,654,612,318,0
88.44003415,438,880,653,611,315,0
88.46055222,439,880,651,611,317,0
88.48509908,438,879,650,609,317,0
88.50556302,436,875,647,599,313,0
88.526057,436,867,642,571,313,1
88.55060005,434,860,635,543,307,1
88.57111311,435,855,629,524,305,1
88.59160519,434,850,622,503,303,1
88.61615014,432,845,617,483,297,2
88.63663816,435,841,613,470,297,2
88.65714002,432,839,608,462,295,2
88.68166709,433,837,606,456,293,2
88.70216203,435,836,606,451,296,2
88.72268009,433,836,605,450,293,2
88.74717116,434,836,604,447,295,2
88.767694,435,835,605,448,296,2
88.78822112,434,835,605,448,293,2
88.81275201,435,835,605,446,295,2
88.83324313,433,835,605,448,293,2
88.85374713,433,835,605,449,293,2
88.87826014,434,835,605,448,294,2
88.89876509,431,834,605,449,291,2
88.91925812,433,835,605,450,293,2
88.94374418,432,834,605,449,293,2
88.96423817,431,834,605,449,290,2
88.98478413,433,834,605,451,293,2
89.00923514,432,833,605,449,292,2
89.02968216,432,835,605,449,291,2
89.05025315,434,834,605,450,294,2
89.07486606,431,834,604,448,291,2
89.09540415,433,832,604,445,292,2
89.11586714,434,832,602,445,291,2
89.14039516,432,831,602,442,289,2
89.16091418,432,830,602,441,292,2
89.18542314,432,828,601,440,290,2
89.20591998,433,829,601,441,290,2
89.22643805,433,828,602,439,293,2
89.25094008,431,827,601,440,289,2
89.27152014,433,827,601,439,291,2
89.29196215,431,827,601,440,291,2
89.31647921,431,827,600,439,289,2
89.33698821,433,827,601,441,292,2
89.35754204,430,826,600,442,288,2
89.38200521,431,827,600,442,288,2
89.40253019,432,827,602,443,290,2
89.42302513,430,828,602,444,286,2
89.44752908,431,829,603,447,288,2
89.46807003,431,829,603,445,288,2
89.48854399,430,829,604,446,286,2
89.51307511,432,829,604,448,289,2
89.53358221,430,830,604,447,286,2
89.55407906,431,830,605,449,288,2
89.57858801,432,829,605,449,288,2
89.59911513,429,830,605,447,286,2
89.61961412,431,831,606,451,288,2
89.64411306,431,830,606,450,288,2
89.66462517,430,830,606,450,285,2
89.68516517,432,831,606,448,289,2
89.70966005,430,830,606,449,286,2
89.73019814,431,829,605,446,287,2
89.75070906,431,829,605,447,289,2
89.775208,430,829,604,446,285,2
89.79572201,432,829,604,444,289,2
89.8162322,430,829,604,445,286,2
89.84072804,431,829,604,445,286,2
89.86125517,432,829,604,443,289,2
89.88175106,431,830,604,443,286,2
89.90626001,432,830,605,446,288,2
89.92680216,432,830,605,445,290,2
89.947299,431,829,605,443,287,2
89.97182202,433,830,605,447,291,2
89.99232221,432,829,604,444,289,2
90.01282406,431,829,603,442,289,2
90.0373261,433,829,604,443,292,2
90.05782413,432,828,603,442,288,2
90.07832909,431,828,602,440,290,2
90.10283613,432,828,603,442,291,2
90.12337804,431,828,602,441,288,2
90.14387918,432,828,602,441,290,2
90.16838503,431,829,602,441,289,2
90.18891621,432,827,602,442,289,2
90.20940399,432,829,603,442,290,2
90.23391604,430,830,603,444,287,2
90.25443602,432,830,604,447,290,2
90.27493119,432,830,606,444,290,2
90.29946399,430,830,605,446,286,2
90.31995416,432,831,605,449,290,2
90.3405292,431,831,606,447,289,2
90.36499214,431,830,606,447,289,2
90.3855052,432,831,607,450,292,2
90.40602207,430,830,606,448,288,2
90.430511,431,831,606,448,291,2
90.45103502,431,831,606,450,290,2
90.47154999,431,832,606,449,289,2
90.49604416,432,832,608,449,292,2
90.51655912,431,832,608,451,290,2
90.53709722,432,833,607,454,290,2
90.56156611,431,833,609,452,292,2
90.58210802,430,834,609,454,289,2
90.6026032,433,834,610,455,293,2
90.62712407,431,834,610,458,291,2
90.64764118,431,834,610,455,289,2
90.66813111,432,834,611,458,293,2
90.69264913,430,834,610,458,289,2
90.7131722,430,834,610,457,290,2
90.73365521,431,834,611,460,294,2
90.75817204,431,834,612,459,289,2
90.77870607,431,835,611,459,292,2
90.79920721,431,834,611,462,291,2
90.82371616,431,835,611,461,290,2
90.844239,432,835,612,461,292,2
90.86473417,430,836,611,463,290,2
90.88925409,431,836,612,463,290,2
90.90977001,431,836,613,463,291,2
90.93025613,430,836,612,464,288,2
90.95477009,431,836,612,466,292,2
90.97529101,430,836,613,466,290,2
90.99580717,430,836,613,466,289,2
91.02028203,430,836,612,467,292,2
91.04083419,429,836,612,466,289,2
91.06133103,430,836,613,467,290,2
91.08585,430,836,613,471,291,2
91.10637307,430,837,612,469,289,2
91.12687206,431,836,613,467,291,2
91.151371,430,837,613,468,289,2
91.17188716,430,837,613,464,289,2
91.1923902,431,837,613,468,291,2
91.21689701,429,837,613,470,288,2
91.23743415,432,837,613,468,291,2
91.25794601,430,837,614,468,290,2
91.28248119,429,837,613,467,288,2
91.30296803,432,837,613,469,293,2
91.3234632,429,837,612,468,290,2
91.34797716,430,836,612,466,290,2
91.36851501,431,835,612,467,293,2
91.38898611,429,836,611,465,289,2
91.41350508,431,835,610,464,291,2
91.43401313,431,835,610,465,291,2
91.45454216,431,835,611,465,289,2
91.47905707,432,835,610,464,291,2
91.49956298,431,835,610,463,288,2
91.52006221,431,835,610,463,290,2
91.54457521,432,835,610,463,292,2
91.56511998,430,835,610,463,288,2
91.58561206,432,835,611,464,291,2
91.61010098,431,833,610,464,290,2
91.63062406,430,835,611,464,289,2
91.65113807,432,835,611,466,292,2
91.675632,430,834,611,465,289,2
91.69617605,431,834,611,464,290,2
91.71668816,431,835,611,465,292,2
91.74117899,430,835,611,466,288,2
91.76169014,431,835,610,465,291,2
91.78221202,431,835,611,464,290,2
91.80669904,430,836,611,466,289,2
91.82721901,432,836,612,465,292,2
91.84773517,430,835,613,466,289,2
91.8722291,431,837,614,470,291,2
91.89276505,432,836,614,470,292,2
91.91330004,430,837,614,469,289,2
91.93777919,433,836,617,472,293,2
91.95829415,429,836,614,472,291,2
91.97881603,430,836,615,469,291,2
92.00330901,432,836,615,469,294,2
92.0238142,430,835,615,471,290,2
92.04431105,431,836,614,469,292,2
92.06883502,430,836,615,470,293,2
92.08935118,430,835,614,471,290,2
92.10988116,431,836,614,468,293,2
92.13437915,429,836,614,469,290,2
92.15489721,430,836,614,471,291,2
92.17541409,432,836,614,470,293,2
92.19990516,429,836,614,469,289,2
92.22041821,432,837,615,473,292,2
92.24094009,431,837,615,471,292,2
92.26548004,430,837,615,471,289,2
92.28594518,432,837,615,474,293,2
92.30648899,430,836,615,473,289,2
92.33096099,430,837,616,471,290,2
92.35152912,431,837,615,475,292,2
92.37201309,429,837,616,473,289,2
92.39650202,430,837,616,473,292,2
92.41700506,431,836,615,475,291,2
92.43756914,429,837,615,477,289,2
92.46203208,430,836,616,473,292,2
92.48255205,429,837,616,474,290,2
92.50307107,431,837,615,475,291,2
92.52755713,431,837,616,474,292,2
92.54809618,429,836,615,474,289,2
92.56861901,431,837,615,474,292,2
92.59312916,430,837,615,474,290,2
92.6136291,429,837,614,473,288,2
92.63414311,432,837,615,474,293,2
92.65863705,430,837,615,473,288,2
92.67915201,430,837,615,474,289,2
92.69967318,431,838,616,475,292,2
92.7241652,429,838,616,475,288,2
92.74467421,431,838,616,476,292,2
92.76523018,430,837,615,476,291,2
92.7897172,430,837,615,477,290,2
92.81022,431,837,615,477,293,2
92.83074307,429,837,615,477,290,2
92.85523105,431,837,616,477,292,2
92.87574816,431,837,616,476,293,2
92.89627099,429,836,614,475,289,2
92.92076015,431,836,615,476,293,2
92.94127703,430,836,616,476,292,2
92.96184421,430,837,614,473,290,2
92.98633718,431,837,615,477,293,2
93.00686407,430,836,614,475,289,2
93.02737308,431,837,614,474,291,2
93.051862,432,837,615,476,292,2
93.07238507,430,837,615,477,289,2
93.09289002,431,838,615,476,292,2
93.11734414,430,837,616,477,290,2
93.13789916,430,838,615,479,290,2
93.15842009,431,838,615,476,292,2
93.18283916,429,838,615,477,288,2
93.20338106,431,838,615,479,291,2
94.17062402,431,838,616,477,291,2
94.17114711,429,837,615,474,288,2
94.17159414,432,837,615,477,293,2
94.17202902,430,837,615,476,290,2
94.17246103,430,837,615,475,290,2
94.17289114,432,838,616,477,293,2
94.1734271,429,837,614,478,289,2
94.17386699,430,837,615,476,291,2
94.17431808,430,838,615,478,292,2
94.17474604,429,838,614,476,289,2
94.17516804,431,838,615,476,292,2
94.17545295,430,838,614,477,289,2
94.17552805,430,838,615,477,290,2
94.17560315,431,838,615,476,291,2
94.17567706,429,838,614,475,288,2
94.17575312,432,838,615,476,292,2
94.17582703,430,839,616,480,291,2
94.17590213,430,841,617,483,288,2
94.17597699,432,843,620,493,293,2
94.17605305,430,847,625,509,292,1
