delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5
4.87643098831,1577147260.94,442,901,633,693,295
4.90114283562,1577147260.97,441,902,634,692,293
4.92163181305,1577147260.99,439,900,634,691,293
4.94593977928,1577147261.01,443,902,633,694,295
4.96663188934,1577147261.03,441,902,633,692,295
4.99134397507,1577147261.06,441,901,634,692,293
5.01563596725,1577147261.08,441,902,635,693,295
0.000658988952637,1577147261.47,442,903,634,692,296
0.00127196311951,1577147261.48,440,902,634,692,295
0.00182509422302,1577147261.48,441,901,633,693,293
0.00237202644348,1577147261.48,441,902,633,692,294
0.00291609764099,1577147261.48,441,902,634,693,296
0.00345802307129,1577147261.48,441,901,633,693,294
0.00399804115295,1577147261.48,440,902,633,692,293
0.00456190109253,1577147261.48,442,902,633,692,293
0.00510692596436,1577147261.48,442,902,634,694,295
0.00553703308105,1577147261.48,442,902,634,692,295
0.0057098865509,1577147261.48,441,902,634,692,293
0.00588893890381,1577147261.48,441,901,633,693,294
0.00606107711792,1577147261.48,443,902,633,693,296
0.00623297691345,1577147261.48,442,902,634,692,295
0.00641798973083,1577147261.48,440,901,633,692,292
0.00658297538757,1577147261.48,443,902,633,693,295
0.00674700737,1577147261.48,440,902,634,692,295
0.0178170204163,1577147261.49,441,900,633,691,294
0.0425019264221,1577147261.52,442,901,633,692,293
0.062726020813,1577147261.54,441,903,633,692,294
0.0876359939575,1577147261.56,443,901,635,694,296
0.108035087585,1577147261.58,442,902,633,693,294
0.132431983948,1577147261.61,441,902,633,691,293
0.156872987747,1577147261.63,442,900,634,692,295
0.177617073059,1577147261.65,443,901,633,693,295
0.202214002609,1577147261.68,441,901,633,692,294
0.222572088242,1577147261.7,442,901,633,692,293
0.247334957123,1577147261.72,441,900,632,693,294
0.271707057953,1577147261.75,443,902,634,692,296
0.292211055756,1577147261.77,443,901,634,692,293
0.316740989685,1577147261.79,441,901,633,693,293
0.33735704422,1577147261.81,443,901,634,693,295
0.361917972565,1577147261.84,441,899,634,693,294
0.386323928833,1577147261.86,440,899,633,693,292
0.406908988953,1577147261.88,439,899,634,691,290
0.431354999542,1577147261.91,438,899,633,691,290
0.451917886734,1577147261.93,439,897,632,692,290
0.47646188736,1577147261.95,438,896,631,691,289
0.497121095657,1577147261.97,436,897,630,691,286
0.52164888382,1577147262,439,896,631,692,287
0.546041965485,1577147262.02,437,896,629,692,288
0.566796064377,1577147262.04,436,898,630,692,286
0.591370105743,1577147262.07,437,895,630,692,287
0.611625909805,1577147262.09,438,896,628,692,287
0.636476993561,1577147262.11,438,897,629,692,288
0.660666942596,1577147262.13,437,896,629,692,285
0.681317090988,1577147262.16,438,896,628,692,286
0.705648899078,1577147262.18,438,896,627,693,288
0.72643995285,1577147262.2,438,895,629,693,286
0.75096487999,1577147262.22,437,896,626,693,285
0.775439023972,1577147262.25,437,897,628,691,286
0.795888900757,1577147262.27,439,896,629,693,287
0.820662975311,1577147262.29,438,896,628,694,287
0.841042995453,1577147262.31,437,897,628,692,287
0.865492105484,1577147262.34,436,895,628,692,285
0.886198043823,1577147262.36,439,896,628,693,287
0.910763978958,1577147262.38,438,897,628,692,287
0.935100078583,1577147262.41,437,895,628,690,285
0.955877065659,1577147262.43,437,896,628,692,285
0.980452060699,1577147262.45,436,895,627,691,287
1.00070095062,1577147262.47,438,897,628,693,286
1.02523899078,1577147262.5,438,896,628,692,285
1.04993987083,1577147262.52,438,896,629,691,287
1.07047009468,1577147262.54,438,896,630,693,287
1.09492301941,1577147262.57,438,896,629,693,287
1.11548805237,1577147262.59,438,898,628,692,287
1.14005303383,1577147262.61,438,897,630,692,286
1.16440200806,1577147262.64,438,896,630,693,287
1.18484687805,1577147262.66,439,897,629,693,289
1.20958900452,1577147262.68,436,897,629,692,286
1.23023200035,1577147262.7,438,895,630,691,286
1.25475502014,1577147262.73,440,897,630,693,288
1.27532505989,1577147262.75,438,898,631,692,287
1.29984498024,1577147262.77,437,896,631,692,286
1.32440900803,1577147262.8,439,897,630,692,287
1.34469389915,1577147262.82,438,897,630,692,288
1.36938405037,1577147262.84,438,897,631,691,287
1.38991999626,1577147262.86,438,897,630,691,287
1.4144179821,1577147262.89,437,897,630,689,286
1.43877792358,1577147262.91,438,897,631,691,288
1.45951104164,1577147262.93,438,896,630,692,287
1.48418307304,1577147262.96,437,897,630,689,286
1.50434303284,1577147262.98,438,897,631,692,285
1.52903008461,1577147263,438,896,629,694,287
1.55345702171,1577147263.03,437,896,630,693,287
1.57419991493,1577147263.05,436,896,631,692,285
1.59843492508,1577147263.07,437,896,629,692,285
1.61933898926,1577147263.09,438,896,630,694,287
1.64385700226,1577147263.12,437,896,630,693,285
1.66837906837,1577147263.14,436,895,629,693,285
1.68870401382,1577147263.16,438,895,630,695,287
1.71332001686,1577147263.19,435,896,629,695,286
1.73394608498,1577147263.21,437,894,630,695,286
1.75826597214,1577147263.23,438,895,631,694,286
1.77903294563,1577147263.25,437,896,631,695,286
1.80340194702,1577147263.28,438,895,631,697,286
1.82813191414,1577147263.3,439,895,631,696,287
1.84841799736,1577147263.32,437,896,631,694,285
1.87303495407,1577147263.35,438,895,632,696,287
1.8936150074,1577147263.37,439,895,631,697,288
1.91792106628,1577147263.39,437,895,631,696,287
1.94273900986,1577147263.42,438,894,632,696,287
1.96321797371,1577147263.44,438,895,629,696,286
1.98754787445,1577147263.46,439,896,631,697,289
2.00821089745,1577147263.48,439,894,632,697,287
2.03277492523,1577147263.51,438,894,630,698,286
2.0573220253,1577147263.53,438,895,631,697,288
2.07781100273,1577147263.55,439,894,631,698,287
2.10243797302,1577147263.58,438,894,630,698,287
2.12306404114,1577147263.6,438,894,630,696,286
2.14736890793,1577147263.62,438,895,631,698,286
2.16817998886,1577147263.64,438,894,631,699,288
2.19276094437,1577147263.67,438,893,631,697,287
2.21703696251,1577147263.69,437,893,631,696,284
2.23746490479,1577147263.71,440,894,630,698,287
2.2621409893,1577147263.74,440,894,631,698,289
2.28269195557,1577147263.76,437,894,631,698,286
2.30733299255,1577147263.78,439,894,631,697,286
2.33148097992,1577147263.81,439,894,631,696,287
2.35234689713,1577147263.83,439,895,631,698,287
2.37667798996,1577147263.85,437,894,630,698,286
2.39731788635,1577147263.87,438,895,629,696,285
2.42190408707,1577147263.9,437,895,631,697,288
2.4464430809,1577147263.92,437,892,631,697,287
2.46695995331,1577147263.94,438,894,629,697,285
2.49120688438,1577147263.97,437,896,631,697,286
2.51217603683,1577147263.99,439,893,631,698,286
2.5364010334,1577147264.01,440,893,631,699,288
2.55687403679,1577147264.03,437,894,631,697,286
2.58161997795,1577147264.06,437,894,630,696,285
2.60616087914,1577147264.08,440,893,631,699,287
2.62677001953,1577147264.1,438,895,631,697,287
2.65100908279,1577147264.12,438,894,631,698,286
2.67187595367,1577147264.15,438,894,630,697,286
2.6963789463,1577147264.17,439,893,631,696,287
2.72065401077,1577147264.19,439,894,631,698,287
2.74114203453,1577147264.22,438,896,630,698,286
2.76566100121,1577147264.24,437,894,630,696,285
2.78649687767,1577147264.26,439,894,631,698,287
2.81072592735,1577147264.28,439,894,630,699,288
2.83539199829,1577147264.31,437,894,631,696,285
2.85608100891,1577147264.33,438,894,631,697,285
2.88038492203,1577147264.35,438,894,630,698,287
2.90100097656,1577147264.37,439,894,630,698,287
2.92564797401,1577147264.4,438,894,630,697,285
2.94618391991,1577147264.42,438,893,630,696,285
2.97063207626,1577147264.44,440,895,631,698,288
2.99528408051,1577147264.47,438,894,631,698,286
3.01577496529,1577147264.49,438,893,631,698,286
3.04038786888,1577147264.51,438,895,631,698,286
3.06068301201,1577147264.53,438,894,631,697,286
3.08536410332,1577147264.56,438,894,631,698,287
3.1098780632,1577147264.58,438,894,630,697,285
3.13022708893,1577147264.6,436,894,631,696,285
3.15501189232,1577147264.63,439,893,631,698,287
3.17547798157,1577147264.65,436,895,629,697,286
3.19988107681,1577147264.67,437,894,630,696,285
3.22441601753,1577147264.7,439,893,632,697,287
3.24502205849,1577147264.72,439,896,630,698,287
3.2695980072,1577147264.74,438,895,631,697,287
3.29001498222,1577147264.76,438,894,631,698,285
3.31473994255,1577147264.79,437,894,630,697,285
3.33517503738,1577147264.81,438,895,631,697,288
3.35964488983,1577147264.83,438,893,631,699,286
3.38413596153,1577147264.86,438,894,629,697,286
3.40476608276,1577147264.88,438,894,631,697,286
3.42932295799,1577147264.9,438,894,630,698,286
3.44971394539,1577147264.92,439,894,630,697,287
3.47447991371,1577147264.95,438,895,632,697,286
3.49903702736,1577147264.97,438,894,631,697,285
3.51934194565,1577147264.99,439,894,631,698,288
3.54414200783,1577147265.02,438,895,631,696,287
3.56441402435,1577147265.04,437,894,631,697,284
3.58902287483,1577147265.06,439,894,631,698,286
3.61340308189,1577147265.09,439,895,631,697,287
3.63420605659,1577147265.11,437,895,631,697,286
3.65872788429,1577147265.13,438,894,631,697,285
3.67896604538,1577147265.15,438,895,629,696,284
3.70387792587,1577147265.18,439,894,632,698,287
3.72428894043,1577147265.2,439,894,632,698,287
3.74876904488,1577147265.22,437,895,630,697,286
3.77318000793,1577147265.25,439,894,632,697,286
3.79389309883,1577147265.27,439,894,631,698,288
3.81844305992,1577147265.29,438,895,631,697,287
3.83873009682,1577147265.31,437,894,632,697,285
3.86356902122,1577147265.34,438,895,631,698,286
3.88817310333,1577147265.36,438,895,631,699,289
3.90871691704,1577147265.38,437,893,632,697,286
3.93284296989,1577147265.41,438,894,630,697,284
3.95350909233,1577147265.43,439,896,631,698,287
3.97817802429,1577147265.45,438,895,631,697,287
4.00271010399,1577147265.48,438,894,631,699,286
4.02338004112,1577147265.5,438,895,631,697,287
4.04772686958,1577147265.52,438,896,632,696,286
4.06826686859,1577147265.54,440,896,633,697,288
4.09262704849,1577147265.57,439,898,632,695,289
4.11333489418,1577147265.59,439,899,633,693,287
4.13768100739,1577147265.61,440,898,633,695,289
4.16243290901,1577147265.64,441,899,632,693,290
4.18310189247,1577147265.66,440,900,633,693,289
4.20765209198,1577147265.68,440,899,633,693,289
4.22815489769,1577147265.7,442,900,633,693,290
4.25224494934,1577147265.73,441,900,633,694,292
4.27701091766,1577147265.75,441,899,633,693,290
4.29762291908,1577147265.77,439,899,632,692,290
4.32219409943,1577147265.8,441,901,633,692,291
4.34254908562,1577147265.82,440,899,633,693,291
4.36707401276,1577147265.84,440,899,633,693,290
4.39176607132,1577147265.87,438,900,633,691,290
4.41204690933,1577147265.89,440,898,633,693,290
4.43665409088,1577147265.91,442,899,633,694,292
4.45733308792,1577147265.93,439,900,633,693,291
4.48193788528,1577147265.96,439,899,634,692,289
4.50225996971,1577147265.98,441,899,633,694,291
4.52705407143,1577147266,440,900,632,692,292
4.55127906799,1577147266.03,439,900,633,692,289
4.57175302505,1577147266.05,440,899,633,692,290
4.59639596939,1577147266.07,440,900,632,692,292
4.61709809303,1577147266.09,440,899,633,693,291
4.64163088799,1577147266.12,438,899,632,693,290
4.66584587097,1577147266.14,439,900,632,693,290
4.68678998947,1577147266.16,441,900,634,693,291
4.71121907234,1577147266.19,441,899,632,694,291
4.73171591759,1577147266.21,439,899,633,692,292
4.75643396378,1577147266.23,440,899,632,692,290
4.78073191643,1577147266.25,441,899,633,693,291
4.80119800568,1577147266.28,440,899,632,693,292
4.82555103302,1577147266.3,439,899,633,692,289
4.84651494026,1577147266.32,438,899,632,692,289
4.8708319664,1577147266.34,441,899,632,693,292
4.89117288589,1577147266.37,439,900,632,692,290
4.91616296768,1577147266.39,439,898,632,692,289
4.94058609009,1577147266.41,441,900,633,692,291
4.9610619545,1577147266.43,439,900,632,693,291
4.98539590836,1577147266.46,440,899,634,693,291
5.0062110424,1577147266.48,440,899,632,692,290
0.000991106033325,1577147267.11,438,899,632,690,289
0.0016930103302,1577147267.11,440,899,634,693,291
0.00229406356812,1577147267.11,440,899,632,693,292
0.00286197662354,1577147267.11,438,899,632,691,290
0.00342607498169,1577147267.11,439,897,633,692,290
0.00398802757263,1577147267.11,441,899,632,693,290
0.00450611114502,1577147267.11,440,899,633,693,291
0.00470209121704,1577147267.11,440,899,634,692,291
0.00488996505737,1577147267.11,440,899,632,693,290
0.00507712364197,1577147267.11,440,899,633,692,293
0.00526404380798,1577147267.11,440,900,633,692,290
0.00544905662537,1577147267.11,440,899,632,693,289
0.00563502311707,1577147267.11,440,899,632,691,291
0.00582218170166,1577147267.11,440,898,633,692,291
0.00600600242615,1577147267.11,439,898,632,693,291
0.00619006156921,1577147267.11,438,898,632,691,290
0.00638699531555,1577147267.11,439,900,632,692,289
0.00657796859741,1577147267.11,441,899,632,694,292
0.00675511360168,1577147267.11,440,899,632,693,292
0.00693202018738,1577147267.11,438,899,632,692,289
0.00711011886597,1577147267.11,440,899,632,693,291
0.00728917121887,1577147267.11,440,899,632,692,292
0.00746703147888,1577147267.11,440,899,633,693,291
0.00764298439026,1577147267.11,439,898,632,693,290
0.00781917572021,1577147267.11,439,899,631,692,290
0.00799703598022,1577147267.11,441,900,632,693,291
0.0081729888916,1577147267.11,440,897,632,692,291
0.0173020362854,1577147267.12,440,900,632,692,289
0.0378680229187,1577147267.14,440,900,633,693,291
0.0625121593475,1577147267.17,440,899,633,693,292
0.0871109962463,1577147267.19,439,899,632,693,292
0.107823133469,1577147267.21,439,899,632,692,289
0.131996154785,1577147267.24,439,899,632,692,290
0.152914047241,1577147267.26,441,899,632,694,292
0.17724108696,1577147267.28,440,899,632,692,290
0.201872110367,1577147267.31,439,899,632,692,289
0.222211122513,1577147267.33,439,900,632,692,290
0.246915102005,1577147267.35,440,898,633,692,292
0.267554998398,1577147267.37,440,898,633,693,290
0.291994094849,1577147267.4,440,899,632,693,290
0.316316127777,1577147267.42,439,899,632,692,289
0.33686208725,1577147267.44,440,899,633,694,291
0.36151099205,1577147267.47,441,899,632,694,291
0.381860971451,1577147267.49,439,899,632,691,290
0.406764984131,1577147267.51,440,899,633,693,290
0.42724609375,1577147267.53,439,899,632,693,291
0.451773166656,1577147267.56,440,899,632,693,291
0.476052999496,1577147267.58,436,899,632,692,288
0.496895074844,1577147267.6,440,898,632,692,290
0.521170139313,1577147267.63,441,899,634,694,293
0.541745185852,1577147267.65,439,898,633,694,290
0.566387176514,1577147267.67,438,897,633,694,289
0.590958118439,1577147267.7,439,898,632,695,290
0.61133813858,1577147267.72,438,898,632,696,289
0.635825157166,1577147267.74,437,897,631,696,288
0.656428098679,1577147267.76,437,897,630,695,287
0.68107509613,1577147267.79,436,896,630,695,287
0.705448150635,1577147267.81,438,894,630,698,287
0.725918054581,1577147267.83,437,895,627,697,285
0.750678062439,1577147267.86,436,895,628,696,284
0.771191120148,1577147267.88,437,895,629,697,287
0.795612096786,1577147267.9,438,894,627,699,286
0.816106081009,1577147267.92,436,895,627,697,285
0.840892076492,1577147267.95,437,894,628,698,284
0.865074157715,1577147267.97,438,893,627,698,285
0.885876178741,1577147267.99,438,895,628,698,286
0.910398006439,1577147268.02,437,894,628,698,284
0.93074798584,1577147268.04,436,893,627,698,284
0.955202102661,1577147268.06,438,893,628,697,286
0.980080127716,1577147268.09,437,894,629,698,287
1.0005671978,1577147268.11,437,894,628,698,284
1.02494001389,1577147268.13,437,894,628,696,285
1.04544401169,1577147268.15,437,894,629,697,284
1.07015109062,1577147268.18,437,894,628,698,286
1.09463906288,1577147268.2,437,894,628,697,284
1.11502814293,1577147268.22,436,894,629,697,283
1.13977408409,1577147268.25,438,893,628,698,285
1.16031217575,1577147268.27,438,895,628,698,286
1.18473315239,1577147268.29,436,894,628,696,284
1.20517706871,1577147268.31,436,894,628,696,284
1.22978496552,1577147268.34,438,894,628,698,285
1.25413298607,1577147268.36,437,894,629,698,285
1.27472519875,1577147268.38,437,894,629,698,284
1.29949116707,1577147268.4,437,894,628,698,284
1.32000017166,1577147268.43,437,894,629,698,285
1.34442996979,1577147268.45,437,894,629,698,285
1.36883997917,1577147268.47,438,894,626,697,284
1.38951206207,1577147268.49,436,894,629,697,284
1.41414117813,1577147268.52,437,893,629,698,285
1.4345099926,1577147268.54,436,894,628,699,286
1.45922613144,1577147268.56,437,893,629,697,284
1.48375415802,1577147268.59,437,894,627,697,283
1.50406098366,1577147268.61,438,894,628,699,286
1.52855706215,1577147268.63,437,895,629,697,286
1.5491399765,1577147268.65,436,894,629,697,283
1.57378602028,1577147268.68,437,893,628,697,284
1.59417414665,1577147268.7,437,895,628,696,286
1.61897516251,1577147268.72,437,895,630,697,285
1.64350199699,1577147268.75,437,894,628,697,284
1.66382217407,1577147268.77,437,894,628,696,284
1.68830800056,1577147268.79,437,894,628,697,286
1.70913696289,1577147268.81,438,893,628,697,285
1.733533144,1577147268.84,437,894,628,696,284
1.7578561306,1577147268.86,437,894,629,696,284
1.77865600586,1577147268.88,438,893,629,698,286
1.80317401886,1577147268.91,437,895,628,696,286
1.82347416878,1577147268.93,436,894,628,695,284
1.84803414345,1577147268.95,437,893,627,695,283
1.87280416489,1577147268.98,438,895,628,696,286
1.89326715469,1577147269,436,894,628,695,285
1.91755318642,1577147269.02,436,893,628,695,283
1.93831801414,1577147269.04,436,894,626,695,284
1.96295213699,1577147269.07,438,894,628,694,285
1.98331403732,1577147269.09,437,894,629,696,284
2.00801706314,1577147269.11,437,894,627,696,284
2.03227710724,1577147269.14,437,895,628,695,284
2.05308508873,1577147269.16,438,894,629,696,286
2.07731413841,1577147269.18,438,894,627,696,285
2.09792399406,1577147269.2,436,894,628,694,284
2.12236499786,1577147269.23,437,893,628,696,284
2.1471760273,1577147269.25,437,894,627,696,286
2.16758918762,1577147269.27,437,893,628,695,285
2.19238615036,1577147269.3,437,894,627,695,282
2.21290111542,1577147269.32,437,893,627,696,285
2.2372481823,1577147269.34,439,895,629,695,287
2.26179599762,1577147269.37,437,894,629,696,284
2.28236198425,1577147269.39,436,894,627,695,284
2.30691409111,1577147269.41,438,894,628,695,286
2.32731413841,1577147269.43,437,894,629,696,285
2.35203099251,1577147269.46,437,893,628,697,285
2.37234401703,1577147269.48,437,895,628,695,285
2.3967730999,1577147269.5,435,894,628,695,285
2.42140316963,1577147269.53,438,892,629,697,286
2.44206309319,1577147269.55,438,894,627,696,285
2.46666407585,1577147269.57,436,896,629,695,283
2.48706102371,1577147269.59,438,894,629,696,286
2.51182508469,1577147269.62,438,894,628,697,286
2.53623318672,1577147269.64,436,895,628,696,285
2.55670619011,1577147269.66,437,894,628,696,284
2.58120918274,1577147269.69,438,894,628,696,285
2.60179901123,1577147269.71,437,895,628,696,286
2.62637996674,1577147269.73,437,895,629,697,285
2.65065598488,1577147269.76,435,894,627,696,284
2.67122411728,1577147269.78,436,894,629,695,285
2.6959631443,1577147269.8,437,894,628,697,285
2.71621608734,1577147269.82,437,894,628,697,285
2.74106907845,1577147269.85,437,895,630,695,285
2.7613940239,1577147269.87,437,892,629,696,284
2.78611016273,1577147269.89,438,895,629,697,287
2.8105301857,1577147269.92,437,895,628,696,285
2.8312420845,1577147269.94,436,895,629,696,283
2.85552310944,1577147269.96,438,893,628,698,286
2.87607812881,1577147269.98,438,895,628,697,286
2.9006819725,1577147270.01,435,894,628,696,284
2.92502617836,1577147270.03,437,894,629,697,285
2.94577217102,1577147270.05,439,895,628,696,285
2.97024416924,1577147270.08,437,896,629,697,286
2.99082612991,1577147270.1,437,893,629,697,285
3.01537418365,1577147270.12,437,894,628,696,283
3.03968596458,1577147270.15,437,895,629,696,285
3.06027817726,1577147270.17,438,893,629,698,286
3.08462309837,1577147270.19,437,895,628,696,285
3.10517406464,1577147270.21,437,895,629,695,283
3.12969303131,1577147270.24,438,894,629,696,285
3.15018105507,1577147270.26,438,894,627,697,286
3.17508602142,1577147270.28,437,894,629,695,285
3.19963717461,1577147270.31,437,894,629,696,284
3.21987915039,1577147270.33,438,896,629,698,286
3.24443697929,1577147270.35,437,895,629,696,287
3.26492404938,1577147270.37,436,894,629,696,284
3.28946614265,1577147270.39,437,894,628,696,285
3.31404018402,1577147270.42,437,895,629,696,285
3.33449912071,1577147270.44,437,895,630,697,286
3.35906600952,1577147270.46,437,893,628,697,284
3.37954616547,1577147270.48,436,893,628,695,284
3.4041261673,1577147270.51,436,894,628,697,284
3.42907619476,1577147270.53,438,894,629,696,285
3.44951200485,1577147270.55,437,894,629,696,285
3.47403907776,1577147270.58,437,894,629,696,285
3.49451804161,1577147270.6,437,894,630,697,286
3.5192220211,1577147270.62,438,895,629,697,287
3.53957009315,1577147270.64,437,895,629,696,285
3.5641181469,1577147270.67,437,894,629,696,284
3.58886003494,1577147270.69,438,895,629,697,287
3.60917019844,1577147270.71,436,895,629,696,286
3.6336171627,1577147270.74,436,893,629,695,284
3.65419816971,1577147270.76,439,895,627,696,284
3.67876505852,1577147270.78,437,896,629,696,286
3.70331311226,1577147270.81,437,895,630,697,287
3.72382497787,1577147270.83,437,895,628,697,285
3.74833297729,1577147270.85,436,896,629,695,285
3.76911616325,1577147270.87,438,894,630,697,286
3.79347109795,1577147270.9,437,894,629,697,285
3.81792497635,1577147270.92,436,895,629,695,284
3.83867311478,1577147270.94,437,895,630,696,285
3.86317300797,1577147270.97,437,894,629,697,285
3.88370418549,1577147270.99,437,893,629,695,287
3.90803909302,1577147271.01,437,894,629,696,283
3.93258118629,1577147271.04,437,894,629,696,285
3.9531981945,1577147271.06,438,895,630,696,288
3.97776818275,1577147271.08,437,895,629,696,285
3.9982881546,1577147271.1,436,894,628,696,285
4.02269506454,1577147271.13,437,894,629,696,285
4.0434551239,1577147271.15,437,895,629,696,286
4.06781697273,1577147271.17,437,894,629,698,286
4.09259009361,1577147271.2,437,895,629,696,285
4.11313319206,1577147271.22,435,894,628,696,285
4.13736701012,1577147271.24,437,894,629,696,287
4.1581120491,1577147271.26,438,894,629,697,285
4.18266105652,1577147271.29,436,896,629,695,284
4.20713019371,1577147271.31,438,895,630,697,285
4.22751808167,1577147271.33,438,894,629,697,286
4.25222706795,1577147271.36,437,895,630,696,286
4.27288103104,1577147271.38,437,894,629,695,285
4.29709911346,1577147271.4,438,895,628,695,285
4.32164502144,1577147271.43,438,896,631,696,287
4.34220719337,1577147271.45,437,895,631,695,286
4.36692905426,1577147271.47,436,897,629,693,286
4.3872590065,1577147271.49,437,897,631,691,287
4.41208314896,1577147271.52,439,897,631,693,287
4.4325401783,1577147271.54,437,898,630,692,287
4.45689201355,1577147271.56,437,899,631,690,287
4.48143315315,1577147271.59,437,898,630,690,287
4.5019299984,1577147271.61,439,899,630,691,289
4.52667808533,1577147271.63,438,899,631,690,288
4.54697108269,1577147271.65,437,899,630,689,287
4.57179808617,1577147271.68,439,899,630,691,288
4.5962100029,1577147271.7,439,900,629,691,289
4.61667203903,1577147271.72,437,900,630,690,286
4.64107203484,1577147271.75,439,899,630,689,287
4.66180610657,1577147271.77,439,900,631,690,289
4.68632102013,1577147271.79,439,900,631,692,290
4.71069908142,1577147271.82,438,899,631,691,288
4.73139405251,1577147271.84,437,900,630,689,288
4.75594806671,1577147271.86,438,899,632,690,289
4.77615499496,1577147271.88,438,899,631,691,290
4.80058717728,1577147271.91,438,900,631,690,290
4.82118010521,1577147271.93,437,899,632,690,288
4.84571504593,1577147271.95,438,898,632,690,289
4.87026810646,1577147271.98,437,899,631,691,291
4.89076304436,1577147272,438,900,631,690,287
4.91569709778,1577147272.02,438,899,632,692,288
4.93617200851,1577147272.04,439,899,631,692,291
4.96055102348,1577147272.07,439,899,632,691,290
4.98514199257,1577147272.09,438,898,631,692,288
5.00578117371,1577147272.11,439,899,630,691,289
0.000542163848877,1577147272.58,438,899,632,691,289
0.0011351108551,1577147272.58,439,899,632,693,290
0.00163102149963,1577147272.58,438,899,631,691,289
0.00210118293762,1577147272.58,437,897,631,689,288
0.00254797935486,1577147272.58,440,899,631,692,289
0.00299310684204,1577147272.58,439,898,631,692,292
0.00343608856201,1577147272.58,438,900,632,691,289
0.00390219688416,1577147272.58,438,898,632,691,287
0.00436806678772,1577147272.58,439,899,631,691,291
0.00483512878418,1577147272.58,438,900,632,692,290
0.00532007217407,1577147272.58,437,899,632,691,288
0.00558018684387,1577147272.58,437,899,631,690,288
0.00573801994324,1577147272.58,438,901,632,691,290
0.00589609146118,1577147272.58,437,899,631,691,289
0.00605511665344,1577147272.58,437,898,631,691,288
0.0062141418457,1577147272.58,438,899,632,690,288
0.00637316703796,1577147272.58,438,900,632,691,289
0.00654602050781,1577147272.58,439,898,632,693,291
0.00670599937439,1577147272.58,437,899,631,690,288
0.00686502456665,1577147272.58,437,899,631,691,288
0.0171840190887,1577147272.59,438,899,632,692,290
0.0377922058105,1577147272.61,439,899,631,691,290
0.0623791217804,1577147272.64,436,898,632,690,288
0.0831651687622,1577147272.66,439,899,631,691,289
0.107689142227,1577147272.68,437,900,630,692,290
0.128085136414,1577147272.7,437,898,632,690,290
0.152467012405,1577147272.73,439,898,632,692,288
0.177093982697,1577147272.75,438,899,630,691,289
0.19758605957,1577147272.77,440,899,633,692,291
0.2221159935,1577147272.8,439,898,632,692,290
0.242614030838,1577147272.82,438,899,630,691,289
0.267410039902,1577147272.84,438,899,632,690,288
0.291964054108,1577147272.87,439,898,630,692,290
0.312566995621,1577147272.89,439,899,631,692,290
0.336806058884,1577147272.91,438,899,632,691,289
0.357657194138,1577147272.93,438,898,630,691,287
0.381841182709,1577147272.96,440,897,631,691,292
0.406537055969,1577147272.98,439,898,632,691,289
0.427127122879,1577147273,437,897,631,692,287
0.451411008835,1577147273.03,438,897,631,693,289
0.472303152084,1577147273.05,438,896,631,694,288
0.496798038483,1577147273.07,436,895,630,695,287
0.517348051071,1577147273.09,437,895,629,694,286
0.541592121124,1577147273.12,436,896,628,694,286
0.566254138947,1577147273.14,437,894,629,696,286
0.586802005768,1577147273.16,438,894,627,696,285
0.61142206192,1577147273.19,435,894,626,695,283
0.632042169571,1577147273.21,437,894,628,695,285
0.656444072723,1577147273.23,438,894,627,697,286
0.680947065353,1577147273.26,437,894,627,697,285
0.701314210892,1577147273.28,436,894,627,696,283
0.725869178772,1577147273.3,437,893,626,696,283
0.746559143066,1577147273.32,438,895,627,697,286
0.771124124527,1577147273.35,437,893,627,697,284
0.795396089554,1577147273.37,437,893,626,696,283
0.815976142883,1577147273.39,437,895,627,697,284
0.840751171112,1577147273.42,437,892,627,697,285
0.861071109772,1577147273.44,436,893,625,697,284
0.885650157928,1577147273.46,436,894,626,696,284
0.90620303154,1577147273.48,437,894,627,696,284
0.930814027786,1577147273.51,438,894,627,699,286
0.955134153366,1577147273.53,437,894,625,697,283
0.975736141205,1577147273.55,436,894,627,696,282
1.00032901764,1577147273.58,438,893,626,698,284
1.02070307732,1577147273.6,438,894,627,697,285
1.04554414749,1577147273.62,436,895,627,697,284
1.06974720955,1577147273.65,437,890,627,697,283
1.09049916267,1577147273.67,437,892,627,696,284
1.11499500275,1577147273.69,438,893,628,698,284
1.13569617271,1577147273.71,437,894,627,697,284
1.15994906425,1577147273.74,437,894,627,696,284
1.18454408646,1577147273.76,437,894,628,697,284
1.20502209663,1577147273.78,437,893,627,698,285
1.23033118248,1577147273.81,437,894,626,697,284
1.25031304359,1577147273.83,437,895,627,696,283
1.27470517159,1577147273.85,437,893,627,698,284
1.29543113708,1577147273.87,438,894,627,697,286
1.31994700432,1577147273.9,435,894,627,696,284
1.34429907799,1577147273.92,436,893,626,696,282
1.36502218246,1577147273.94,439,894,627,697,285
1.38959503174,1577147273.97,437,896,627,697,285
1.40997719765,1577147273.99,437,893,628,697,284
1.43438220024,1577147274.01,437,894,627,697,284
1.45891213417,1577147274.04,437,895,627,696,284
1.47960519791,1577147274.06,437,894,628,698,285
1.5041000843,1577147274.08,437,893,627,696,284
1.52460813522,1577147274.1,436,894,627,695,282
1.5493490696,1577147274.13,438,893,628,697,285
1.57364106178,1577147274.15,437,894,627,698,285
1.59411907196,1577147274.17,434,893,628,694,284
