delta Time, Unix Time,time, pr1, pr2, pr3, pr4, pr5,avg,delta,dn/dt,label,,,,,,,,,,,,,,,,,,,,,
0.0314409732819,1577122835.08,24.6099998950958,454,889,652,609,317,584.2,6.60000000000002,60922.8513859605,RELAX,90,40699,79910,58105,53838,28437,,,,,,18405363,70951876,37516527,32207364,8985379,,,,,
0.0315759181976,1577122835.08,24.6099998950958,454,889,652,609,318,584.4,6.79999999999995,1482.08621986587,RELAX,91,41153,80799,58757,54447,28755,,,,,,18611479,71742197,37941631,32578245,9086503,,,,,
0.0321130752563,1577122835.08,24.6099998950958,453,889,653,608,318,584.2,6.60000000000002,-372.330581457799,RELAX,92,41606,81688,59410,55055,29073,,,,,,18816688,72532518,38368040,32947909,9187627,,,,,
0.0322630405426,1577122835.08,24.6099998950958,453,889,653,608,318,584.2,6.60000000000002,0,RELAX,93,42059,82577,60063,55663,29391,,,,,,19021897,73322839,38794449,33317573,9288751,,,,,
0.0324079990387,1577122835.08,24.6099998950958,453,889,653,609,318,584.4,6.79999999999995,1379.70526309792,RELAX,94,42512,83466,60716,56272,29709,,,,,,19227106,74113160,39220858,33688454,9389875,,,,,
0.032546043396,1577122835.08,24.6099998950958,454,889,652,609,317,584.2,6.60000000000002,-1448.80967184548,RELAX,95,42966,84355,61368,56881,30026,,,,,,19433222,74903481,39645962,34059335,9490364,,,,,
0.0326828956604,1577122835.08,24.6099998950958,454,889,652,609,318,584.4,6.79999999999995,1461.42996520216,RELAX,96,43420,85244,62020,57490,30344,,,,,,19639338,75693802,40071066,34430216,9591488,,,,,
0.0329480171204,1577122835.08,24.6099998950958,453,889,653,608,318,584.2,6.60000000000002,-754.371222910188,RELAX,97,43873,86133,62673,58098,30662,,,,,,19844547,76484123,40497475,34799880,9692612,,,,,
0.033087015152,1577122835.08,24.6099998950958,453,889,653,608,318,584.2,6.60000000000002,0,RELAX,98,44326,87022,63326,58706,30980,,,,,,20049756,77274444,40923884,35169544,9793736,,,,,
0.0332229137421,1577122835.08,24.6099998950958,453,889,653,609,318,584.4,6.79999999999995,1471.68561390346,RELAX,99,44779,87911,63979,59315,31298,,,,,,20254965,78064765,41350293,35540425,9894860,,,,,
0.033360004425,1577122835.08,24.6099998950958,454,889,652,609,317,584.2,6.60000000000002,-1458.8883487131,RELAX,100,45233,88800,64631,59924,31615,,,,,,20461081,78855086,41775397,35911306,9995349,,,,,
0.033497095108,1577122835.08,24.6099998950958,454,889,652,609,318,584.4,6.79999999999995,1458.88834764889,RELAX,101,45687,89689,65283,60533,31933,,,,,,20667197,79645407,42200501,36282187,10096473,,,,,
0.0468208789825,1577122835.1,24.6299998760223,454,889,653,609,318,584.6,7,15.0107508410445,RELAX,102,46141,90578,65936,61142,32251,,,,,,20873313,80435728,42626910,36653068,10197597,,,,,
0.0714180469513,1577122835.12,24.6499998569489,454,889,653,609,319,584.8,7.19999999999993,8.13101736970775,RELAX,103,46595,91467,66589,61751,32570,,,,,,21079429,81226049,43053319,37023949,10299358,,,,,
0.0918989181519,1577122835.14,24.6700000762939,454,889,653,609,318,584.6,7,-9.76520959684921,RELAX,104,47049,92356,67242,62360,32888,,,,,,21285545,82016370,43479728,37394830,10400482,,,,,
0.116661071777,1577122835.17,24.7000000476837,453,888,653,608,318,584,6.39999999999998,-24.2305257080643,RELAX,105,47502,93244,67895,62968,33206,,,,,,21490754,82804914,43906137,37764494,10501606,,,,,
0.137033939362,1577122835.19,24.7200000286102,453,887,653,608,318,583.8,6.19999999999993,-9.81697834954271,RELAX,106,47955,94131,68548,63576,33524,,,,,,21695963,83591683,44332546,38134158,10602730,,,,,
0.161747932434,1577122835.21,24.7400000095367,455,889,653,609,317,584.6,7,32.3703254941201,RELAX,107,48410,95020,69201,64185,33841,,,,,,21902988,84382004,44758955,38505039,10703219,,,,,
0.186079978943,1577122835.24,24.7699999809265,454,889,653,609,318,584.6,7,0,RELAX,108,48864,95909,69854,64794,34159,,,,,,22109104,85172325,45185364,38875920,10804343,,,,,
0.206907987595,1577122835.26,24.789999961853,454,889,653,609,320,585,7.39999999999998,19.2049084808483,RELAX,109,49318,96798,70507,65403,34479,,,,,,22315220,85962646,45611773,39246801,10906743,,,,,
0.23143196106,1577122835.28,24.8099999427795,453,890,653,611,319,585.2,7.60000000000002,8.15528528790331,RELAX,110,49771,97688,71160,66014,34798,,,,,,22520429,86754746,46038182,39620122,11008504,,,,,
0.251707077026,1577122835.3,24.8299999237061,454,889,653,610,319,585,7.39999999999998,-9.86430856106728,RELAX,111,50225,98577,71813,66624,35117,,,,,,22726545,87545067,46464591,39992222,11110265,,,,,
0.276480913162,1577122835.33,24.8599998950958,454,890,653,610,319,585.2,7.60000000000002,8.07303313471974,RELAX,112,50679,99467,72466,67234,35436,,,,,,22932661,88337167,46891000,40364322,11212026,,,,,
0.296932935715,1577122835.35,24.8799998760223,454,889,653,611,319,585.2,7.60000000000002,0,RELAX,113,51133,100356,73119,67845,35755,,,,,,23138777,89127488,47317409,40737643,11313787,,,,,
0.321310997009,1577122835.37,24.8999998569489,453,889,653,610,318,584.6,7,-24.612293519325,RELAX,114,51586,101245,73772,68455,36073,,,,,,23343986,89917809,47743818,41109743,11414911,,,,,
0.345781087875,1577122835.4,24.9300000667572,453,887,654,609,319,584.4,6.79999999999995,-8.17324304577617,RELAX,115,52039,102132,74426,69064,36392,,,,,,23549195,90704578,48171534,41480624,11516672,,,,,
0.366627931595,1577122835.42,24.9500000476837,455,889,653,611,317,585,7.39999999999998,28.7813353454747,RELAX,116,52494,103021,75079,69675,36709,,,,,,23756220,91494899,48597943,41853945,11617161,,,,,
0.391205072403,1577122835.44,24.9700000286102,454,890,653,611,318,585.2,7.60000000000002,8.1376430872278,RELAX,117,52948,103911,75732,70286,37027,,,,,,23962336,92286999,49024352,42227266,11718285,,,,,
0.411484003067,1577122835.46,24.9900000095367,455,888,653,608,319,584.6,7,-29.5873589165709,RELAX,118,53403,104799,76385,70894,37346,,,,,,24169361,93075543,49450761,42596930,11820046,,,,,
0.436140060425,1577122835.49,25.0199999809265,455,886,649,598,319,581.4,3.79999999999995,-129.785551417926,RELAX,119,53858,105685,77034,71492,37665,452.588235294118,888.109243697479,647.344537815126,600.773109243698,316.512605042017,24376386,93860539,49871962,42954534,11921807,2.73296639005535,2.44876891027077,6.0964750454378,5.84309831301866,1.73866338220974
0.460526943207,1577122835.51,25.039999961853,457,882,645,576,319,575.8,-1.80000000000007,-229.63164460418,TRANSITION,1,457,882,645,576,319,,,,,,208849,777924,416025,331776,101761,,,,,
0.481199026108,1577122835.53,25.0599999427795,460,880,639,553,321,570.6,-7,-251.546978836293,TRANSITION,2,917,1762,1284,1129,640,,,,,,420449,1552324,824346,637585,204802,,,,,
0.505771875381,1577122835.56,25.0899999141693,460,878,632,538,320,565.6,-12,-203.476607228201,TRANSITION,3,1377,2640,1916,1667,960,,,,,,632049,2323208,1223770,927029,307202,,,,,
0.526464939117,1577122835.58,25.1099998950958,460,877,629,526,320,562.4,-15.2,-154.641189957433,TRANSITION,4,1837,3517,2545,2193,1280,,,,,,843649,3092337,1619411,1203705,409602,,,,,
0.550903081894,1577122835.6,25.1299998760223,462,873,626,517,320,559.6,-18,-114.574991461102,TRANSITION,5,2299,4390,3171,2710,1600,,,,,,1057093,3854466,2011287,1470994,512002,,,,,
0.575437068939,1577122835.63,25.1600000858307,461,873,623,513,321,558.2,-19.4,-57.0636968802546,TRANSITION,6,2760,5263,3794,3223,1921,,,,,,1269614,4616595,2399416,1734163,615043,,,,,
0.595701932907,1577122835.65,25.1800000667572,461,872,623,511,321,557.6,-20,-29.6078967491455,TRANSITION,7,3221,6135,4417,3734,2242,,,,,,1482135,5376979,2787545,1995284,718084,,,,,
0.620547056198,1577122835.67,25.2000000476837,460,870,619,500,322,554.2,-23.4,-136.847781360442,TRANSITION,8,3681,7005,5036,4234,2564,460.125,875.625,629.5,529.25,320.5,1693735,6133879,3170706,2245284,821768,1.36358901432946,3.96665791315561,8.24621125123532,23.5571114528076,0.866025403784439
0.640896081924,1577122835.69,25.2200000286102,461,868,613,486,321,549.8,-27.8000000000001,-216.226568251777,FIST,1,461,868,613,486,321,,,,,,212521,753424,375769,236196,103041,,,,,
0.665508031845,1577122835.72,25.25,461,866,609,476,321,546.6,-31,-130.018142011152,FIST,2,922,1734,1222,962,642,,,,,,425042,1503380,746650,462772,206082,,,,,
0.686050891876,1577122835.74,25.2699999809265,460,864,605,468,319,543.2,-34.4,-165.507626244312,FIST,3,1382,2598,1827,1430,961,,,,,,636642,2249876,1112675,681796,307843,,,,,
0.710496902466,1577122835.76,25.289999961853,460,865,604,465,320,542.8,-34.8000000000001,-16.3625880193195,FIST,4,1842,3463,2431,1895,1281,,,,,,848242,2998101,1477491,898021,410243,,,,,
0.735195875168,1577122835.78,25.3099999427795,460,863,604,464,319,542,-35.6,-32.3900111009545,FIST,5,2302,4326,3035,2359,1600,,,,,,1059842,3742870,1842307,1113317,512004,,,,,
0.755362033844,1577122835.81,25.3399999141693,459,863,604,464,319,541.8,-35.8000000000001,-9.91760519260754,FIST,6,2761,5189,3639,2823,1919,,,,,,1270523,4487639,2207123,1328613,613765,,,,,
0.780361890793,1577122835.83,25.3599998950958,460,864,605,466,318,542.6,-35,32.0001831063305,FIST,7,3221,6053,4244,3289,2237,,,,,,1482123,5234135,2573148,1545769,714889,,,,,
0.800863981247,1577122835.85,25.3799998760223,459,864,605,466,318,542.4,-35.2,-9.75510280031104,FIST,8,3680,6917,4849,3755,2555,,,,,,1692804,5980631,2939173,1762925,816013,,,,,
0.825202941895,1577122835.87,25.3999998569489,460,864,605,467,320,543.2,-34.4,32.8691110343615,FIST,9,4140,7781,5454,4222,2875,,,,,,1904404,6727127,3305198,1981014,918413,,,,,
0.849528074265,1577122835.9,25.4300000667572,460,865,606,467,320,543.6,-34,16.4438981838099,FIST,10,4600,8646,6060,4689,3195,,,,,,2116004,7475352,3672434,2199103,1020813,,,,,
0.870344877243,1577122835.92,25.4500000476837,460,865,606,466,320,543.4,-34.2,-9.60762323645052,FIST,11,5060,9511,6666,5155,3515,,,,,,2327604,8223577,4039670,2416259,1123213,,,,,
0.894875049591,1577122835.94,25.4700000286102,459,866,607,467,320,543.8,-33.8000000000001,16.3064488225086,FIST,12,5519,10377,7273,5622,3835,,,,,,2538285,8973533,4408119,2634348,1225613,,,,,
0.915421009064,1577122835.97,25.5,459,867,608,466,320,544,-33.6,9.73427404365662,FIST,13,5978,11244,7881,6088,4155,,,,,,2748966,9725222,4777783,2851504,1328013,,,,,
0.939871072769,1577122835.99,25.5199999809265,457,866,608,467,319,543.4,-34.2,-24.5398133616039,FIST,14,6435,12110,8489,6555,4474,,,,,,2957815,10475178,5147447,3069593,1429774,,,,,
0.964582920074,1577122836.01,25.539999961853,458,865,609,468,320,544,-33.6,24.2798521937542,FIST,15,6893,12975,9098,7023,4794,,,,,,3167579,11223403,5518328,3288617,1532174,,,,,
0.984970092773,1577122836.03,25.5599999427795,459,866,609,469,318,544.2,-33.4,9.81009004793761,FIST,16,7352,13841,9707,7492,5112,,,,,,3378260,11973359,5889209,3508578,1633298,,,,,
1.00928592682,1577122836.06,25.5899999141693,458,867,609,471,320,545,-32.6,32.9003725907009,FIST,17,7810,14708,10316,7963,5432,,,,,,3588024,12725048,6260090,3730419,1735698,,,,,
1.03010606766,1577122836.08,25.6099998950958,459,868,610,474,321,546.4,-31.2,67.2425806702651,FIST,18,8269,15576,10926,8437,5753,,,,,,3798705,13478472,6632190,3955095,1838739,,,,,
1.05467104912,1577122836.1,25.6299998760223,458,870,609,476,320,546.6,-31,8.14167111527084,FIST,19,8727,16446,11535,8913,6073,,,,,,4008469,14235372,7003071,4181671,1941139,,,,,
1.07517504692,1577122836.12,25.6499998569488,457,870,609,476,320,546.4,-31.2,-9.75419535014017,FIST,20,9184,17316,12144,9389,6393,,,,,,4217318,14992272,7373952,4408247,2043539,,,,,
1.09949707985,1577122836.15,25.6800000667572,458,870,610,477,320,547,-30.6,24.6689905291575,FIST,21,9642,18186,12754,9866,6713,,,,,,4427082,15749172,7746052,4635776,2145939,,,,,
1.12425708771,1577122836.17,25.7000000476837,457,870,610,477,320,546.8,-30.8000000000001,-8.07754186230071,FIST,22,10099,19056,13364,10343,7033,,,,,,4635931,16506072,8118152,4863305,2248339,,,,,
1.14458298683,1577122836.19,25.7200000286102,456,869,611,477,320,546.6,-31,-9.8396631223629,FIST,23,10555,19925,13975,10820,7353,,,,,,4843867,17261233,8491473,5090834,2350739,,,,,
1.16923308372,1577122836.22,25.75,457,867,611,476,320,546.2,-31.4,-16.2271167446099,FIST,24,11012,20792,14586,11296,7673,,,,,,5052716,18012922,8864794,5317410,2453139,,,,,
1.18982005119,1577122836.24,25.7699999809265,458,869,610,477,318,546.4,-31.2,9.7148839571141,FIST,25,11470,21661,15196,11773,7991,,,,,,5262480,18768083,9236894,5544939,2554263,,,,,
1.21441793442,1577122836.26,25.789999961853,458,870,611,477,319,547,-30.6,24.3923428040447,FIST,26,11928,22531,15807,12250,8310,,,,,,5472244,19524983,9610215,5772468,2656024,,,,,
1.23879790306,1577122836.29,25.8199999332428,458,869,611,476,320,546.8,-30.8000000000001,-8.20345599919707,FIST,27,12386,23400,16418,12726,8630,,,,,,5682008,20280144,9983536,5999044,2758424,,,,,
1.25949192047,1577122836.31,25.8399999141693,457,870,612,477,320,547.2,-30.4,19.3292579239254,FIST,28,12843,24270,17030,13203,8950,,,,,,5890857,21037044,10358080,6226573,2860824,,,,,
1.28410696983,1577122836.33,25.8599998950958,458,871,613,476,320,547.6,-30,16.2502213239509,FIST,29,13301,25141,17643,13679,9270,,,,,,6100621,21795685,10733849,6453149,2963224,,,,,
1.30461907387,1577122836.35,25.8799998760223,457,870,613,476,319,547,-30.6,-29.2510216811489,FIST,30,13758,26011,18256,14155,9589,,,,,,6309470,22552585,11109618,6679725,3064985,,,,,
1.32880091667,1577122836.38,25.9100000858307,457,871,614,477,320,547.8,-29.8000000000001,33.0826730872617,FIST,31,14215,26882,18870,14632,9909,,,,,,6518319,23311226,11486614,6907254,3167385,,,,,
1.35343599319,1577122836.4,25.9300000667572,457,870,615,477,318,547.4,-30.2,-16.2370106573543,FIST,32,14672,27752,19485,15109,10227,,,,,,6727168,24068126,11864839,7134783,3268509,,,,,
1.37411594391,1577122836.42,25.9500000476837,457,869,615,477,320,547.6,-30,9.67120293021888,FIST,33,15129,28621,20100,15586,10547,,,,,,6936017,24823287,12243064,7362312,3370909,,,,,
1.39864492416,1577122836.45,25.9800000190735,459,870,614,477,319,547.8,-29.8000000000001,8.15362065448809,FIST,34,15588,29491,20714,16063,10866,,,,,,7146698,25580187,12620060,7589841,3472670,,,,,
1.41893291473,1577122836.47,26,458,871,614,470,319,546.4,-31.2,-69.0063412228794,FIST,35,16046,30362,21328,16533,11185,,,,,,7356462,26338828,12997056,7810741,3574431,,,,,
1.44379591942,1577122836.49,26.0199999809265,459,872,614,463,320,545.6,-32,-32.176320198408,FIST,36,16505,31234,21942,16996,11505,,,,,,7567143,27099212,13374052,8025110,3676831,,,,,
1.46439290047,1577122836.51,26.039999961853,459,872,613,460,318,544.4,-33.2,-58.260965385509,FIST,37,16964,32106,22555,17456,11823,,,,,,7777824,27859596,13749821,8236710,3777955,,,,,
1.488904953,1577122836.54,26.0699999332428,457,873,612,459,318,543.8,-33.8000000000001,-24.4777543319022,FIST,38,17421,32979,23167,17915,12141,,,,,,7986673,28621725,14124365,8447391,3879079,,,,,
1.51311397552,1577122836.56,26.0899999141693,458,874,613,461,319,545,-32.6,49.5682962419767,FIST,39,17879,33853,23780,18376,12460,,,,,,8196437,29385601,14500134,8659912,3980840,,,,,
1.53381299973,1577122836.58,26.1099998950958,458,873,614,462,319,545.2,-32.4,9.66229122546871,FIST,40,18337,34726,24394,18838,12779,,,,,,8406201,30147730,14877130,8873356,4082601,,,,,
1.55841803551,1577122836.61,26.1399998664856,457,872,614,464,318,545,-32.6,-8.1284173609133,FIST,41,18794,35598,25008,19302,13097,,,,,,8615050,30908114,15254126,9088652,4183725,,,,,
1.57880806923,1577122836.63,26.1600000858307,458,871,615,464,319,545.4,-32.2,19.6174270966324,FIST,42,19252,36469,25623,19766,13416,,,,,,8824814,31666755,15632351,9303948,4285486,,,,,
1.60354995728,1577122836.65,26.1800000667572,458,871,614,466,318,545.4,-32.2,0,FIST,43,19710,37340,26237,20232,13734,,,,,,9034578,32425396,16009347,9521104,4386610,,,,,
1.62793207169,1577122836.68,26.210000038147,458,872,615,467,319,546.2,-31.4,32.8109361865659,FIST,44,20168,38212,26852,20699,14053,,,,,,9244342,33185780,16387572,9739193,4488371,,,,,
1.64863586426,1577122836.7,26.2300000190735,459,872,616,467,320,546.8,-30.8000000000001,28.9801976121667,FIST,45,20627,39084,27468,21166,14373,,,,,,9455023,33946164,16767028,9957282,4590771,,,,,
1.67299294472,1577122836.72,26.25,457,872,616,467,320,546.4,-31.2,-16.4223294600876,FIST,46,21084,39956,28084,21633,14693,,,,,,9663872,34706548,17146484,10175371,4693171,,,,,
1.69355797768,1577122836.74,26.2699999809265,457,872,617,468,321,547,-30.6,29.1757373385713,FIST,47,21541,40828,28701,22101,15014,,,,,,9872721,35466932,17527173,10394395,4796212,,,,,
1.71814393997,1577122836.77,26.2999999523163,458,872,617,468,319,546.8,-30.8000000000001,-8.13472328806878,FIST,48,21999,41700,29318,22569,15333,,,,,,10082485,36227316,17907862,10613419,4897973,,,,,
1.74269986153,1577122836.79,26.3199999332428,458,872,616,469,320,547,-30.6,8.14467498242187,FIST,49,22457,42572,29934,23038,15653,,,,,,10292249,36987700,18287318,10833380,5000373,,,,,
1.76304197311,1577122836.81,26.3399999141693,458,873,618,470,321,548,-29.6,49.1591050450821,FIST,50,22915,43445,30552,23508,15974,,,,,,10502013,37749829,18669242,11054280,5103414,,,,,
1.78779506683,1577122836.84,26.3699998855591,458,872,618,471,320,547.8,-29.8000000000001,-8.07979811583913,FIST,51,23373,44317,31170,23979,16294,,,,,,10711777,38510213,19051166,11276121,5205814,,,,,
1.80837607384,1577122836.86,26.3899998664856,458,872,616,473,320,547.8,-29.8000000000001,0,FIST,52,23831,45189,31786,24452,16614,,,,,,10921541,39270597,19430622,11499850,5308214,,,,,
1.83253097534,1577122836.88,26.4100000858307,459,873,617,474,320,548.6,-29,33.1195720255809,FIST,53,24290,46062,32403,24926,16934,,,,,,11132222,40032726,19811311,11724526,5410614,,,,,
1.85324501991,1577122836.9,26.4300000667572,459,873,618,475,321,549.2,-28.4,28.965854445877,FIST,54,24749,46935,33021,25401,17255,,,,,,11342903,40794855,20193235,11950151,5513655,,,,,
1.87788486481,1577122836.93,26.460000038147,458,874,618,476,321,549.4,-28.2,8.11693421008228,FIST,55,25207,47809,33639,25877,17576,,,,,,11552667,41558731,20575159,12176727,5616696,,,,,
1.90241193771,1577122836.95,26.4800000190735,457,873,619,476,320,549,-28.6,-16.308509443048,FIST,56,25664,48682,34258,26353,17896,,,,,,11761516,42320860,20958320,12403303,5719096,,,,,
1.92276787758,1577122836.97,26.5,457,874,619,477,320,549.4,-28.2,19.650284022969,FIST,57,26121,49556,34877,26830,18216,,,,,,11970365,43084736,21341481,12630832,5821496,,,,,
1.94757008553,1577122837,26.5299999713898,458,873,620,479,321,550.2,-27.4,32.2551928285104,FIST,58,26579,50429,35497,27309,18537,,,,,,12180129,43846865,21725881,12860273,5924537,,,,,
1.96810793877,1577122837.02,26.5499999523163,457,873,620,478,319,549.4,-28.2,-38.9524645371395,FIST,59,27036,51302,36117,27787,18856,,,,,,12388978,44608994,22110281,13088757,6026298,,,,,
1.99236607552,1577122837.04,26.5699999332428,457,873,620,480,320,550,-27.6,24.7339689022085,FIST,60,27493,52175,36737,28267,19176,,,,,,12597827,45371123,22494681,13319157,6128698,,,,,
2.01689505577,1577122837.07,26.5999999046326,456,873,621,481,320,550.2,-27.4,8.15362065449273,FIST,61,27949,53048,37358,28748,19496,,,,,,12805763,46133252,22880322,13550518,6231098,,,,,
2.03761005402,1577122837.09,26.6199998855591,457,874,621,480,320,550.4,-27.2,9.65484030392968,FIST,62,28406,53922,37979,29228,19816,,,,,,13014612,46897128,23265963,13780918,6333498,,,,,
2.06221008301,1577122837.11,26.6399998664856,457,875,622,482,321,551.4,-26.2,40.6503585994349,FIST,63,28863,54797,38601,29710,20137,,,,,,13223461,47662753,23652847,14013242,6436539,,,,,
2.08259391785,1577122837.13,26.6600000858307,457,876,622,484,320,551.8,-25.8000000000001,19.6233929061788,FIST,64,29320,55673,39223,30194,20457,,,,,,13432310,48430129,24039731,14247498,6538939,,,,,
