delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5, label
11.1523871422,1577745857.61,443,895,630,650,317,two,
11.1729271412,1577745857.63,445,895,629,650,320,two,
11.1977989674,1577745857.66,445,894,625,649,320,two,
11.2183229923,1577745857.68,442,891,618,644,316,two,
11.2425410748,1577745857.7,441,888,609,638,313,two,
11.2671260834,1577745857.73,440,884,598,632,312,two,
11.2878580093,1577745857.75,441,883,589,627,312,two,
11.3124270439,1577745857.77,440,879,580,621,309,two,
11.3328721523,1577745857.79,440,877,573,617,309,two,
11.3571760654,1577745857.82,442,877,569,616,310,two,
11.3820340633,1577745857.84,442,876,568,614,311,two,
11.4022049904,1577745857.86,441,876,566,613,308,two,
11.4270591736,1577745857.89,439,876,564,611,306,two,
11.4473350048,1577745857.91,440,875,563,612,308,two,
11.4721109867,1577745857.93,441,875,563,613,309,two,
11.4963991642,1577745857.95,441,875,561,611,307,two,
11.5173151493,1577745857.98,440,875,560,609,307,two,
11.5416531563,1577745858.0,442,875,561,611,311,two,
11.5620110035,1577745858.02,441,876,559,609,308,two,
11.5866291523,1577745858.05,440,874,559,607,307,two,
11.6073520184,1577745858.07,442,875,559,607,307,two,
11.6317410469,1577745858.09,441,875,558,608,307,two,
11.6564760208,1577745858.11,441,875,558,608,308,two,
11.6769521236,1577745858.14,441,876,558,607,307,two,
11.7016601562,1577745858.16,441,877,557,606,306,two,
11.7217121124,1577745858.18,442,877,558,607,310,two,
11.7464489937,1577745858.2,442,877,558,607,309,two,
11.771034956,1577745858.23,441,877,557,606,306,two,
11.7913579941,1577745858.25,442,876,557,605,306,two,
11.8160221577,1577745858.27,442,876,557,607,308,two,
11.8367140293,1577745858.3,441,877,556,606,308,two,
11.8611860275,1577745858.32,441,877,556,604,306,two,
11.8858270645,1577745858.34,441,876,555,604,307,two,
11.906017065,1577745858.36,442,877,557,607,309,two,
11.9305920601,1577745858.39,441,877,557,606,308,two,
11.9511811733,1577745858.41,441,877,557,605,306,two,
11.975908041,1577745858.43,442,877,556,606,307,two,
11.9963550568,1577745858.45,442,877,556,607,309,two,
12.0207870007,1577745858.48,442,877,557,607,307,two,
12.0455541611,1577745858.5,441,878,557,606,306,two,
12.0657451153,1577745858.52,441,878,558,606,307,two,
12.0903429985,1577745858.55,442,878,559,609,310,two,
12.1112439632,1577745858.57,441,877,558,608,308,two,
12.135612011,1577745858.59,440,877,557,607,307,two,
12.1602339745,1577745858.62,443,878,558,608,308,two,
12.1808021069,1577745858.64,442,878,557,609,308,two,
12.2050161362,1577745858.66,440,878,557,607,307,two,
12.2255210876,1577745858.68,441,878,558,607,306,two,
12.2500619888,1577745858.71,441,879,558,608,308,two,
12.2747070789,1577745858.73,442,878,560,610,310,two,
12.2952561378,1577745858.75,441,878,559,609,309,two,
12.3197851181,1577745858.78,441,877,557,608,306,two,
12.3404619694,1577745858.8,442,878,558,609,310,two,
12.3650679588,1577745858.82,442,879,559,610,309,two,
12.3856370449,1577745858.84,440,878,558,608,306,two,
12.4097790718,1577745858.87,440,878,560,607,307,two,
12.4347131252,1577745858.89,441,879,559,609,307,two,
12.454859972,1577745858.91,442,878,559,610,309,two,
12.479514122,1577745858.94,441,877,560,609,308,two,
12.5002610683,1577745858.96,441,878,559,608,307,two,
12.5248100758,1577745858.98,443,877,558,609,309,two,
12.5493500233,1577745859.01,441,878,558,609,308,two,
12.5695610046,1577745859.03,440,877,558,607,306,two,
12.5941300392,1577745859.05,440,877,558,606,306,two,
12.6148941517,1577745859.07,441,877,558,607,308,two,
12.6392641068,1577745859.1,442,877,558,609,308,two,
12.6636619568,1577745859.12,441,876,557,608,307,two,
12.684278965,1577745859.14,441,876,557,608,307,two,
12.7088370323,1577745859.17,443,878,557,610,309,two,
12.7295780182,1577745859.19,441,877,557,609,308,two,
12.7538590431,1577745859.21,439,876,557,608,305,two,
12.7747621536,1577745859.23,440,877,558,608,306,two,
12.7991859913,1577745859.26,441,876,557,609,308,two,
12.8235270977,1577745859.28,441,876,557,609,309,two,
12.8442611694,1577745859.3,441,876,557,608,306,two,
12.8687131405,1577745859.33,441,876,556,607,307,two,
12.8890211582,1577745859.35,443,877,559,609,310,two,
12.9135861397,1577745859.37,441,877,558,609,308,two,
12.9382460117,1577745859.4,439,877,557,608,304,two,
12.9586999416,1577745859.42,440,876,558,609,306,two,
